Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
42	:	1583157552.343	  1214.828	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c008_1.log
15	:	1583157552.288	  1214.905	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c002_4.log
41	:	1583157552.341	  1214.859	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c008_0.log
44	:	1583157552.347	  1214.862	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c008_3.log
11	:	1583157552.274	  1215.058	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c002_0.log
51	:	1583157552.361	  1215.024	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c010_0.log
27	:	1583157552.313	  1215.174	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c005_1.log
52	:	1583157552.363	  1215.141	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c010_1.log
53	:	1583157552.365	  1215.227	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c010_2.log
13	:	1583157552.283	  1215.421	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c002_2.log
14	:	1583157552.285	  1215.507	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c002_3.log
29	:	1583157552.317	  1216.117	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c005_3.log
28	:	1583157552.315	  1216.234	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c005_2.log
38	:	1583157552.334	  1216.262	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c007_2.log
17	:	1583157552.292	  1216.335	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c003_1.log
40	:	1583157552.339	  1216.292	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c007_4.log
37	:	1583157552.333	  1216.539	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c007_1.log
39	:	1583157552.337	  1216.540	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c007_3.log
16	:	1583157552.290	  1216.670	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c003_0.log
19	:	1583157552.296	  1216.687	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c003_3.log
33	:	1583157552.325	  1216.680	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c006_2.log
36	:	1583157552.331	  1216.869	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c007_0.log
35	:	1583157552.329	  1217.115	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c006_4.log
20	:	1583157552.298	  1217.145	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c003_4.log
32	:	1583157552.323	  1217.486	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c006_1.log
34	:	1583157552.327	  1219.130	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c006_3.log
21	:	1583157552.300	  1220.490	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c004_0.log
23	:	1583157552.305	  1223.700	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c004_2.log
22	:	1583157552.303	  1224.243	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c004_1.log
24	:	1583157552.307	  1224.302	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c004_3.log
25	:	1583157552.309	  1226.293	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c004_4.log
61	:	1583157783.609	  1214.424	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c012_0.log
62	:	1583157955.312	  1215.136	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c012_1.log
63	:	1583158036.171	  1217.618	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c012_2.log
76	:	1583158766.730	   578.739	0	0	134	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c015_0.log
10	:	1583157552.272	  1811.882	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c001 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c001_4.log
12	:	1583157552.278	  1812.903	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c002_1.log
18	:	1583157552.294	  1813.229	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c003_2.log
59	:	1583157552.378	  1814.276	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c011_3.log
54	:	1583157552.368	  1814.516	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c010_3.log
66	:	1583158167.626	  1213.779	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c013_0.log
68	:	1583158168.120	  1214.542	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c013_2.log
67	:	1583158167.714	  1214.953	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c013_1.log
69	:	1583158169.370	  1214.248	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c013_3.log
65	:	1583158167.273	  1217.030	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c012_4.log
70	:	1583158172.587	  1214.116	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c013_4.log
64	:	1583158055.584	  1812.467	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c012_3.log
56	:	1583157552.372	  2411.104	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c011_0.log
60	:	1583157552.380	  2411.159	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c011_4.log
71	:	1583158765.718	  1213.926	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c014_0.log
81	:	1583158766.993	  1213.349	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c016_0.log
74	:	1583158766.479	  1214.018	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c014_3.log
73	:	1583158766.428	  1214.131	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c014_2.log
90	:	1583158767.597	  1213.721	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c017_4.log
83	:	1583158767.199	  1214.184	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c016_2.log
84	:	1583158767.205	  1214.297	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c016_3.log
72	:	1583158766.291	  1215.216	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c014_1.log
89	:	1583158767.508	  1214.051	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c017_3.log
87	:	1583158767.390	  1214.271	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c017_1.log
82	:	1583158767.176	  1214.614	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c016_1.log
88	:	1583158767.492	  1214.345	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c017_2.log
86	:	1583158767.336	  1214.913	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c017_0.log
91	:	1583158767.708	  1214.565	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c018_0.log
85	:	1583158767.213	  1215.194	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c016_4.log
95	:	1583158768.600	  1213.881	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c018_4.log
93	:	1583158768.438	  1214.144	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c018_2.log
98	:	1583158768.875	  1214.052	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c019_2.log
100	:	1583158768.963	  1214.612	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c019_4.log
99	:	1583158768.880	  1214.757	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c019_3.log
96	:	1583158768.632	  1215.510	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c019_0.log
79	:	1583158766.861	  1217.440	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c015_3.log
77	:	1583158766.766	  1220.570	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c015_1.log
80	:	1583158766.986	  1222.628	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c015_4.log
112	:	1583158778.608	  1280.862	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c001_1.log
121	:	1583159366.890	  1086.200	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c003 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c003_0.log
75	:	1583158766.512	  1812.217	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c014_4.log
92	:	1583158767.796	  1811.742	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c018_1.log
102	:	1583158769.011	  1810.761	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c020_1.log
101	:	1583158768.988	  1810.927	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c020_0.log
103	:	1583158769.205	  1810.817	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c020_2.log
104	:	1583158769.449	  1810.853	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c020_3.log
105	:	1583158769.460	  1811.042	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c020_4.log
97	:	1583158768.635	  1811.904	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c019_1.log
94	:	1583158768.554	  1812.617	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c018_3.log
108	:	1583158772.795	  1818.263	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c000_2.log
107	:	1583158771.461	  1820.049	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c000_1.log
106	:	1583158769.814	  1826.467	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c000_0.log
111	:	1583158776.614	  1820.339	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c001_0.log
109	:	1583158776.010	  1821.065	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c000_3.log
110	:	1583158776.552	  1823.339	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c000_4.log
142	:	1583159981.842	   657.608	0	0	134	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c007 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c007_1.log
147	:	1583159982.587	   844.151	0	0	134	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c008_1.log
78	:	1583158766.857	  2115.887	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c015_2.log
119	:	1583159365.527	  1664.279	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c002_3.log
128	:	1583159868.057	  1220.784	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c004_2.log
57	:	1583157552.374	  3597.131	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1583157552_2020-03-02-13-59-12/trs.waves.1.c011_1.log
130	:	1583159963.544	  1217.074	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c004_4.log
118	:	1583159365.187	  1826.269	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c002_2.log
117	:	1583159364.160	  1827.467	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c002_1.log
150	:	1583159983.642	  1221.104	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c008_4.log
126	:	1583159384.309	  1821.398	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c004_0.log
146	:	1583159982.486	  1224.406	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c008_0.log
151	:	1583159984.148	  1224.167	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c009 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c009_0.log
127	:	1583159386.707	  1823.907	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c004_1.log
149	:	1583159983.581	  1227.990	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c008_3.log
154	:	1583159989.620	  1224.868	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c009 &> out/1583157552_2020-03-02-13-59-12/trs.waves.2.c009_3.log
