Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
17	:	1585080445.186	    18.658	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_016.log
22	:	1585080453.825	    11.700	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_021.log
14	:	1585080445.178	    21.220	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_013.log
3	:	1585080445.152	    21.947	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_002.log
23	:	1585080454.701	    12.969	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_022.log
19	:	1585080445.190	    24.589	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_018.log
28	:	1585080458.307	    11.713	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_027.log
6	:	1585080445.158	    25.434	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_005.log
8	:	1585080445.162	    25.476	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_007.log
30	:	1585080460.096	    11.006	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_029.log
33	:	1585080462.401	     9.082	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_032.log
25	:	1585080456.219	    15.707	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_024.log
9	:	1585080445.164	    30.240	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_008.log
24	:	1585080455.308	    21.069	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_023.log
43	:	1585080471.107	     8.809	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_042.log
21	:	1585080453.699	    27.337	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_020.log
27	:	1585080457.678	    24.018	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_026.log
36	:	1585080466.402	    15.565	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_035.log
38	:	1585080467.674	    14.907	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_037.log
37	:	1585080467.103	    15.641	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_036.log
31	:	1585080462.069	    21.124	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_030.log
34	:	1585080463.849	    19.837	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_033.log
32	:	1585080462.276	    22.831	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_031.log
35	:	1585080465.530	    19.822	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_034.log
29	:	1585080459.130	    26.933	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_028.log
44	:	1585080471.488	    16.733	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_043.log
39	:	1585080469.783	    18.897	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_038.log
47	:	1585080476.382	    12.615	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_046.log
40	:	1585080470.024	    19.848	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_039.log
42	:	1585080470.643	    21.481	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_041.log
49	:	1585080481.041	    11.152	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_048.log
48	:	1585080479.922	    12.312	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_047.log
50	:	1585080481.700	    13.619	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_049.log
51	:	1585080481.972	    13.714	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_050.log
46	:	1585080475.410	    20.495	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_045.log
41	:	1585080470.596	    26.022	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_040.log
54	:	1585080483.197	    16.381	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_053.log
53	:	1585080482.747	    17.312	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_052.log
59	:	1585080488.226	    13.438	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_058.log
58	:	1585080486.068	    15.748	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_057.log
63	:	1585080492.128	    10.854	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_062.log
26	:	1585080456.277	    47.937	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_025.log
68	:	1585080495.910	     8.697	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_067.log
55	:	1585080483.690	    21.550	0	0	134	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_054.log
60	:	1585080488.684	    16.720	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_059.log
62	:	1585080489.876	    16.549	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_061.log
67	:	1585080495.690	    12.139	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_066.log
61	:	1585080489.000	    18.999	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_060.log
65	:	1585080492.239	    17.495	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_064.log
72	:	1585080501.669	     9.393	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_071.log
75	:	1585080504.218	     8.814	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_074.log
70	:	1585080499.583	    13.592	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_069.log
69	:	1585080496.622	    17.213	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_068.log
79	:	1585080506.429	     8.914	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_078.log
66	:	1585080495.324	    22.126	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_065.log
56	:	1585080485.111	    32.675	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_055.log
78	:	1585080505.407	    13.398	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_077.log
76	:	1585080504.612	    14.245	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_075.log
83	:	1585080511.065	     8.723	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_082.log
81	:	1585080508.003	    13.999	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_080.log
64	:	1585080492.197	    30.945	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_063.log
80	:	1585080507.837	    16.693	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_079.log
71	:	1585080500.063	    25.917	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_070.log
88	:	1585080517.454	     8.757	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_087.log
86	:	1585080513.839	    13.463	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_085.log
85	:	1585080513.179	    15.544	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_084.log
82	:	1585080509.739	    19.518	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_081.log
45	:	1585080471.930	    58.415	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_044.log
73	:	1585080501.821	    29.949	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_072.log
77	:	1585080505.245	    26.638	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_076.log
84	:	1585080513.036	    18.890	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_083.log
74	:	1585080502.986	    29.246	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_073.log
87	:	1585080515.347	    17.721	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_086.log
95	:	1585080524.534	     9.217	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_094.log
89	:	1585080517.791	    16.672	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_088.log
90	:	1585080518.809	    15.711	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_089.log
92	:	1585080519.792	    15.770	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_091.log
93	:	1585080522.006	    16.503	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_092.log
94	:	1585080523.147	    16.152	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_093.log
57	:	1585080485.357	    55.953	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_056.log
96	:	1585080525.985	    16.399	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_095.log
98	:	1585080527.306	    15.148	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_097.log
107	:	1585080533.755	     8.767	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_106.log
109	:	1585080534.525	     8.819	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_108.log
110	:	1585080535.566	     8.337	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_109.log
103	:	1585080531.887	    12.590	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_102.log
106	:	1585080533.072	    12.302	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_105.log
108	:	1585080534.467	    12.588	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_107.log
112	:	1585080539.304	     8.397	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_111.log
100	:	1585080529.263	    19.473	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_099.log
52	:	1585080482.586	    66.677	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_051.log
104	:	1585080531.929	    18.012	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_103.log
105	:	1585080532.236	    17.855	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_104.log
91	:	1585080518.861	    32.411	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_090.log
102	:	1585080531.777	    19.633	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_101.log
111	:	1585080538.513	    13.140	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_110.log
114	:	1585080542.388	     9.562	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_113.log
97	:	1585080526.216	    27.746	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_096.log
117	:	1585080543.349	    11.891	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_116.log
118	:	1585080543.907	    13.506	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_117.log
99	:	1585080528.728	    28.983	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_098.log
115	:	1585080542.457	    15.621	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_114.log
113	:	1585080541.315	    17.481	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_112.log
127	:	1585080551.276	    10.310	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_126.log
119	:	1585080544.483	    17.500	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_118.log
125	:	1585080549.946	    13.937	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_124.log
123	:	1585080548.742	    15.873	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_122.log
133	:	1585080557.416	     8.728	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_132.log
121	:	1585080547.060	    19.781	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_120.log
135	:	1585080558.083	     8.973	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_134.log
136	:	1585080558.800	     8.848	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_135.log
124	:	1585080549.267	    19.762	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_123.log
131	:	1585080553.967	    16.713	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_130.log
126	:	1585080550.097	    20.822	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_125.log
128	:	1585080551.413	    19.715	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_127.log
132	:	1585080555.245	    16.554	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_131.log
140	:	1585080564.621	     8.154	0	0	134	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_139.log
130	:	1585080551.954	    21.005	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_129.log
116	:	1585080542.526	    31.243	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_115.log
120	:	1585080545.377	    29.980	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_119.log
142	:	1585080566.846	     9.071	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_141.log
137	:	1585080561.591	    15.809	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_136.log
101	:	1585080530.351	    48.902	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin search_space_sizer -- trs/simulation.toml trs/wave_2.txt &> out/1585080445_2020-03-24-20-07-25/run_100.log
