Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
8	:	1586262756.647	   805.266	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c001 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c001_2.log
15	:	1586262756.691	   806.423	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c002_4.log
43	:	1586262756.828	   811.846	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c008_2.log
49	:	1586262756.854	   812.896	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c009 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c009_3.log
19	:	1586262756.709	   822.046	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c003_3.log
33	:	1586262756.778	   822.832	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c006_2.log
13	:	1586262756.680	   822.957	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c002_2.log
41	:	1586262756.815	   824.494	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c008_0.log
12	:	1586262756.675	   825.414	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c002_1.log
50	:	1586262756.859	   825.975	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c009 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c009_4.log
42	:	1586262756.821	   826.400	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c008_1.log
11	:	1586262756.670	   833.151	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c002_0.log
7	:	1586262756.639	   837.337	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c001 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c001_1.log
44	:	1586262756.831	   840.830	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c008_3.log
26	:	1586262756.742	   850.671	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c005_0.log
17	:	1586262756.702	   853.917	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c003_1.log
31	:	1586262756.767	   854.450	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c006_0.log
16	:	1586262756.696	   867.093	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c003_0.log
30	:	1586262756.764	   871.557	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c005_4.log
39	:	1586262756.806	   875.157	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c007_3.log
47	:	1586262756.847	   877.187	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c009 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c009_1.log
40	:	1586262756.810	   891.317	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c007_4.log
46	:	1586262756.842	   900.562	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c009 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c009_0.log
28	:	1586262756.753	   907.661	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c005_2.log
34	:	1586262756.782	   908.251	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c006_3.log
18	:	1586262756.706	   910.128	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c003_2.log
20	:	1586262756.714	   926.449	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c003_4.log
25	:	1586262756.737	   935.933	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c004_4.log
32	:	1586262756.773	   943.884	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c006_1.log
36	:	1586262756.793	   946.407	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c007_0.log
37	:	1586262756.797	   960.960	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c007_1.log
22	:	1586262756.723	   985.690	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c004_1.log
35	:	1586262756.787	   993.683	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c006_4.log
48	:	1586262756.851	   996.039	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c009 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c009_2.log
23	:	1586262756.729	   997.507	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c004_2.log
21	:	1586262756.718	  1030.568	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c004_0.log
38	:	1586262756.801	  1044.432	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c007_2.log
24	:	1586262756.733	  1053.269	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c004_3.log
29	:	1586262756.759	  1197.247	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c005_3.log
51	:	1586263500.132	   760.574	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c010_0.log
55	:	1586263523.158	   738.431	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c010_4.log
52	:	1586263518.440	   743.829	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c010_1.log
53	:	1586263520.327	   748.359	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c010_2.log
60	:	1586263557.827	   712.979	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c011_4.log
66	:	1586263578.763	   703.288	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c013_0.log
61	:	1586263561.794	   782.200	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c012_0.log
56	:	1586263524.810	   828.140	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c011_0.log
57	:	1586263532.482	   825.921	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c011_1.log
75	:	1586263597.679	   791.799	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c014_4.log
59	:	1586263549.831	   851.462	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c011_3.log
63	:	1586263563.130	   841.491	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c012_2.log
68	:	1586263579.650	   831.319	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c013_2.log
69	:	1586263581.322	   832.680	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c013_3.log
65	:	1586263569.759	   844.606	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c012_4.log
62	:	1586263561.926	   861.340	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c012_1.log
87	:	1586263666.846	   768.189	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c017_1.log
71	:	1586263582.848	   866.055	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c014_0.log
67	:	1586263579.619	   870.447	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c013_1.log
76	:	1586263607.423	   846.881	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c015_0.log
54	:	1586263520.722	   937.725	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c010_3.log
72	:	1586263583.234	   882.536	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c014_1.log
74	:	1586263593.983	   875.526	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c014_3.log
70	:	1586263582.102	   901.328	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c013_4.log
64	:	1586263568.683	   918.395	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c012_3.log
81	:	1586263631.971	   864.351	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c016_0.log
78	:	1586263611.225	   888.742	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c015_2.log
80	:	1586263628.334	   872.815	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c015_4.log
83	:	1586263648.135	   873.030	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c016_2.log
82	:	1586263634.048	   887.613	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c016_1.log
73	:	1586263589.829	   941.069	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c014_2.log
93	:	1586263742.423	   789.031	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c018_2.log
79	:	1586263623.802	   911.863	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c015_3.log
90	:	1586263700.670	   840.595	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c017_4.log
92	:	1586263717.770	   823.779	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c018_1.log
58	:	1586263537.790	  1030.384	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c011_2.log
84	:	1586263657.411	   912.918	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c016_3.log
91	:	1586263703.215	   869.851	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c018_0.log
94	:	1586263750.482	   837.997	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c018_3.log
89	:	1586263692.679	   920.726	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c017_3.log
88	:	1586263683.171	   940.131	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c017_2.log
98	:	1586263801.246	   837.611	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c019_2.log
95	:	1586263752.902	   888.036	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c018_4.log
86	:	1586263665.046	   978.043	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c017_0.log
85	:	1586263664.426	   983.568	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c016_4.log
77	:	1586263610.627	  1037.401	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c015_1.log
97	:	1586263787.299	   883.250	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c019_1.log
96	:	1586263754.244	   952.993	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c019_0.log
99	:	1586263810.011	   900.667	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c019_3.log
100	:	1586263954.015	  1000.454	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c019_4.log
101	:	1586264260.715	   700.943	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c020_0.log
104	:	1586264268.698	   700.437	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c020_3.log
103	:	1586264262.284	   710.182	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c020_2.log
102	:	1586264261.602	   715.676	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c020_1.log
105	:	1586264270.822	   755.843	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1586262756_2020-04-07-12-32-36/trs.waves.1.c020_4.log
111	:	1586264401.306	   731.243	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c001_0.log
115	:	1586264414.378	   728.216	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c001_4.log
106	:	1586264282.059	   867.826	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c000_0.log
109	:	1586264358.411	   854.963	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c000_3.log
112	:	1586264404.634	   814.996	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c001_1.log
124	:	1586264483.437	   737.625	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c003_3.log
113	:	1586264410.982	   866.212	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c001_2.log
108	:	1586264352.966	   926.020	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c000_2.log
114	:	1586264414.014	   868.648	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c001_3.log
107	:	1586264344.008	   941.254	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c000_1.log
120	:	1586264454.319	   836.644	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c002_4.log
125	:	1586264487.095	   825.078	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c003_4.log
110	:	1586264389.490	   935.408	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c000_4.log
123	:	1586264469.517	   864.061	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c003_2.log
128	:	1586264501.159	   833.585	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c004_2.log
122	:	1586264465.779	   870.898	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c003_1.log
129	:	1586264521.179	   828.593	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c004_3.log
117	:	1586264435.043	   927.847	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c002_1.log
126	:	1586264496.329	   867.704	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c004_0.log
116	:	1586264423.275	   955.240	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c002_0.log
121	:	1586264458.455	   927.427	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c003 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c003_0.log
130	:	1586264521.678	   864.588	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c004_4.log
119	:	1586264450.075	   995.898	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1586262756_2020-04-07-12-32-36/trs.waves.2.c002_3.log
