Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
18	:	1582841764.264	   257.845	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c003_2.log
36	:	1582841764.305	   257.809	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c007_0.log
35	:	1582841764.302	   258.197	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c006_4.log
33	:	1582841764.298	   258.962	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c006_2.log
32	:	1582841764.296	   259.131	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c006_1.log
22	:	1582841764.273	   261.255	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c004_1.log
23	:	1582841764.275	   261.605	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c004_2.log
25	:	1582841764.280	   265.193	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c004_4.log
21	:	1582841764.271	   265.440	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c004_0.log
24	:	1582841764.278	   266.832	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c004_3.log
3	:	1582841764.233	   315.845	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c000 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c000_2.log
19	:	1582841764.266	   375.260	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c003_3.log
54	:	1582841764.348	   375.484	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c010_3.log
52	:	1582841764.343	   375.729	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c010_1.log
51	:	1582841764.340	   375.756	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c010_0.log
58	:	1582841764.357	   376.542	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c011_2.log
62	:	1582841900.433	   255.403	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c012_1.log
64	:	1582841902.129	   254.456	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c012_3.log
61	:	1582841900.371	   256.922	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c012_0.log
63	:	1582841901.098	   257.430	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c012_2.log
53	:	1582841764.345	   434.543	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c010_2.log
60	:	1582841764.361	   458.733	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c011_4.log
69	:	1582842019.750	   254.387	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c013_3.log
74	:	1582842019.980	   254.175	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c014_3.log
88	:	1582842020.684	   254.042	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c017_2.log
84	:	1582842020.546	   254.312	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c016_3.log
72	:	1582842019.827	   255.039	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c014_1.log
70	:	1582842019.807	   255.360	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c013_4.log
75	:	1582842019.983	   255.190	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c014_4.log
81	:	1582842020.317	   254.947	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c016_0.log
95	:	1582842021.433	   254.026	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c018_4.log
86	:	1582842020.593	   254.871	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c017_0.log
85	:	1582842020.565	   254.929	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c016_4.log
82	:	1582842020.345	   255.678	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c016_1.log
99	:	1582842021.889	   254.266	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c019_3.log
92	:	1582842020.888	   255.296	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c018_1.log
91	:	1582842020.786	   255.486	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c018_0.log
94	:	1582842021.330	   255.088	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c018_3.log
87	:	1582842020.677	   256.280	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c017_1.log
78	:	1582842020.080	   257.120	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c015_2.log
71	:	1582842019.819	   258.157	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c014_0.log
77	:	1582842020.056	   258.154	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c015_1.log
76	:	1582842020.050	   258.825	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c015_0.log
80	:	1582842020.301	   263.260	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c015_4.log
55	:	1582841764.350	   555.678	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c010_4.log
101	:	1582842022.113	   314.321	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c020_0.log
104	:	1582842023.265	   313.580	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c020_3.log
65	:	1582841902.399	   437.200	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c012_4.log
66	:	1582841988.525	   374.225	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c013_0.log
67	:	1582842019.112	   374.257	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c013_1.log
68	:	1582842019.712	   374.072	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c013_2.log
89	:	1582842020.702	   373.831	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c017_3.log
90	:	1582842020.749	   374.100	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c017_4.log
73	:	1582842019.912	   375.100	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c014_2.log
98	:	1582842021.762	   373.690	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c019_2.log
93	:	1582842021.070	   374.413	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c018_2.log
96	:	1582842021.437	   374.601	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c019_0.log
100	:	1582842021.898	   374.321	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c019_4.log
102	:	1582842022.117	   374.359	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c020_1.log
97	:	1582842021.466	   375.049	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c019_1.log
105	:	1582842023.432	   374.337	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c020_4.log
79	:	1582842020.263	   378.163	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c015_3.log
83	:	1582842020.499	   378.388	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c016_2.log
106	:	1582842025.532	   380.460	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c000_0.log
109	:	1582842029.714	   378.946	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c000_3.log
110	:	1582842031.115	   377.795	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c000_4.log
108	:	1582842029.477	   382.658	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c000_2.log
59	:	1582841764.359	   675.110	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c011_3.log
103	:	1582842022.503	   433.443	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582841764_2020-02-27-22-16-04/trs.waves.1.c020_2.log
107	:	1582842025.885	   438.164	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c000_1.log
121	:	1582842198.894	   304.398	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c003 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c003_0.log
130	:	1582842275.268	   258.672	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c004_4.log
127	:	1582842274.870	   261.430	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c004_1.log
113	:	1582842139.838	   397.438	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c001_2.log
118	:	1582842156.589	   381.944	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c002_2.log
134	:	1582842276.029	   263.152	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c005 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c005_3.log
120	:	1582842158.533	   383.476	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c002_4.log
129	:	1582842275.177	   268.486	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c004_3.log
111	:	1582842080.082	   471.651	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c001_0.log
126	:	1582842274.864	   278.539	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c004_0.log
115	:	1582842140.100	   435.363	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c001_4.log
147	:	1582842336.851	   265.097	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c008_1.log
146	:	1582842336.439	   265.795	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c008_0.log
148	:	1582842339.603	   266.131	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c008_2.log
133	:	1582842275.499	   347.218	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c005 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c005_2.log
149	:	1582842362.756	   271.305	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c008_3.log
152	:	1582842394.537	   261.528	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c009 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c009_1.log
154	:	1582842395.016	   261.052	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c009 &> out/1582841764_2020-02-27-22-16-04/trs.waves.2.c009_3.log
