Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
15	:	1582908624.888	   616.303	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c002_4.log
51	:	1582908624.965	   616.414	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c010_0.log
56	:	1582908624.976	   616.576	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c011_0.log
39	:	1582908624.941	   616.779	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c007_3.log
27	:	1582908624.913	   616.820	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c005 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c005_1.log
38	:	1582908624.939	   616.877	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c007_2.log
31	:	1582908624.923	   616.951	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c006_0.log
11	:	1582908624.875	   617.262	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c002 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c002_0.log
37	:	1582908624.937	   617.296	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c007_1.log
16	:	1582908624.891	   617.376	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c003_0.log
35	:	1582908624.932	   617.371	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c006_4.log
58	:	1582908624.981	   617.340	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c011_2.log
36	:	1582908624.934	   617.496	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c007_0.log
19	:	1582908624.898	   617.596	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c003_3.log
52	:	1582908624.967	   617.573	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c010_1.log
20	:	1582908624.899	   617.898	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c003_4.log
18	:	1582908624.896	   618.755	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c003_2.log
17	:	1582908624.894	   618.828	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c003 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c003_1.log
34	:	1582908624.930	   620.580	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c006 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c006_3.log
40	:	1582908624.943	   621.543	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c007 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c007_4.log
22	:	1582908624.903	   624.034	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c004_1.log
24	:	1582908624.906	   626.361	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c004_3.log
21	:	1582908624.901	   626.503	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c004_0.log
25	:	1582908624.908	   629.062	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c004_4.log
4	:	1582908624.863	   763.894	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c000 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c000_3.log
61	:	1582908788.797	   617.769	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c012_0.log
41	:	1582908624.945	   913.873	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c008 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c008_0.log
6	:	1582908624.867	   914.319	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c001 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c001_0.log
53	:	1582908624.969	   914.821	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c010_2.log
23	:	1582908624.904	   927.874	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c004_2.log
63	:	1582908941.499	   615.470	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c012_2.log
62	:	1582908941.282	   616.188	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c012_1.log
66	:	1582908943.139	   614.506	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c013_0.log
64	:	1582908941.899	   617.537	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c012_3.log
65	:	1582908941.969	   618.592	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c012 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c012_4.log
102	:	1582909242.545	   426.940	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c020_1.log
103	:	1582909242.801	   427.848	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c020_2.log
104	:	1582909243.656	   427.061	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c020_3.log
54	:	1582908624.971	  1062.822	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c010 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c010_3.log
60	:	1582908624.984	  1212.861	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c011_4.log
57	:	1582908624.978	  1213.703	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c011 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c011_1.log
69	:	1582909239.662	   615.292	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c013_3.log
71	:	1582909239.942	   615.267	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c014_0.log
72	:	1582909240.081	   615.430	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c014_1.log
73	:	1582909240.143	   615.501	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c014_2.log
88	:	1582909241.202	   614.695	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c017_2.log
86	:	1582909241.095	   614.891	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c017_0.log
84	:	1582909240.971	   615.148	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c016_3.log
75	:	1582909240.170	   615.985	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c014_4.log
68	:	1582909239.205	   617.246	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c013_2.log
91	:	1582909241.725	   614.740	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c018_0.log
89	:	1582909241.383	   615.723	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c017_3.log
100	:	1582909242.435	   614.877	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c019_4.log
85	:	1582909241.048	   616.301	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c016_4.log
94	:	1582909241.879	   615.516	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c018_3.log
99	:	1582909242.324	   615.412	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c019_3.log
93	:	1582909241.820	   616.338	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c018_2.log
97	:	1582909242.272	   616.520	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c019_1.log
82	:	1582909240.647	   618.945	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c016_1.log
76	:	1582909240.183	   619.708	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c015_0.log
80	:	1582909240.526	   619.569	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c015_4.log
77	:	1582909240.357	   622.005	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c015_1.log
78	:	1582909240.436	   623.050	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c015_2.log
79	:	1582909240.459	   623.191	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c015 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c015_3.log
67	:	1582909088.466	   914.187	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c013_1.log
101	:	1582909242.499	   762.756	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c020_0.log
105	:	1582909243.728	   835.988	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c020 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c020_4.log
70	:	1582909239.889	   914.189	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c013 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c013_4.log
74	:	1582909240.149	   914.473	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c014 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c014_3.log
83	:	1582909240.778	   914.096	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c016_2.log
81	:	1582909240.531	   914.822	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c016 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c016_0.log
87	:	1582909241.196	   914.477	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c017_1.log
92	:	1582909241.737	   914.173	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c018_1.log
90	:	1582909241.557	   914.476	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c017 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c017_4.log
95	:	1582909242.142	   914.075	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c018 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c018_4.log
96	:	1582909242.237	   914.052	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c019_0.log
98	:	1582909242.307	   914.684	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/1/c019 &> out/1582908624_2020-02-28-16-50-24/trs.waves.1.c019_2.log
107	:	1582909246.491	   918.746	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c000_1.log
109	:	1582909251.271	   919.457	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c000_3.log
108	:	1582909248.942	   925.233	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c000_2.log
110	:	1582909251.408	   927.161	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c000_4.log
126	:	1582909687.798	   622.350	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c004_0.log
106	:	1582909245.516	  1065.881	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c000 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c000_0.log
128	:	1582909838.686	   620.854	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c004_2.log
116	:	1582909539.796	   919.762	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c002_0.log
117	:	1582909552.783	   919.779	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c002_1.log
119	:	1582909557.475	   916.821	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c002_3.log
129	:	1582909854.958	   621.348	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c004_3.log
118	:	1582909556.973	   922.034	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c002 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c002_2.log
130	:	1582909855.213	   624.885	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c004 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c004_4.log
146	:	1582909859.597	   623.471	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c008_0.log
149	:	1582909862.367	   621.997	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c008_3.log
147	:	1582909859.896	   625.438	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c008_1.log
148	:	1582909860.099	   628.894	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c008_2.log
151	:	1582909863.655	   630.329	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c009 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c009_0.log
150	:	1582909863.491	   634.322	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c008 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c008_4.log
115	:	1582909539.191	   975.875	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c001_4.log
111	:	1582909253.975	  1281.233	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c001 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c001_0.log
132	:	1582909855.648	   698.292	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c005 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c005_1.log
152	:	1582910002.658	   623.357	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c009 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c009_1.log
133	:	1582909855.902	   841.965	0	0	0	0	RUST_BACKTRACE=full cargo run --release --bin simulation -- trs/simulation.toml trs/waves/2/c005 &> out/1582908624_2020-02-28-16-50-24/trs.waves.2.c005_2.log
